231,headship,1.0,0.5,1
232,dating,1.0,0.5,1
233,sun,0.010416666666666666,1.0,-1
234,wanton,0.3333333333333333,0.5,-1
235,solemn,0.06666666666666667,0.5,-1
236,patterns,0.3333333333333333,0.5,-1
237,burning,0.05,0.5,-1
238,loathed,0.5,1.0,-1
239,inclined,0.045454545454545456,0.5,-1
240,trapped,0.5,1.0,-1
241,luck,0.043478260869565216,1.0,-1
242,baize,0.3333333333333333,1.0,-1
243,glazed,0.16666666666666666,1.0,-1
244,insists,1.0,0.5,1
245,starlit,1.0,0.5,1
246,seemliness,1.0,0.3333333333333333,1
247,hesitation,0.058823529411764705,0.25,-1
248,basket,0.041666666666666664,0.5,-1
249,maternal,0.16666666666666666,0.3333333333333333,-1
250,musgrove,0.007692307692307693,0.5,-1
251,harbour,0.2,0.5,-1
252,laying,0.07692307692307693,0.5,-1
253,tenderness,0.02702702702702703,0.3333333333333333,-1
254,adder,1.0,0.5,1
255,ranelagh,1.0,0.3333333333333333,1
256,pitches,1.0,0.5,1
257,privy,0.25,0.5,-1
258,reason,0.00641025641025641,0.5,-1
259,robust,0.3333333333333333,0.5,-1
260,ends,0.05555555555555555,1.0,-1
261,cornucopia,1.0,0.2,1
262,multitudes,1.0,0.3333333333333333,1
263,steamers,0.16666666666666666,0.5,-1
264,ashore,0.3333333333333333,0.5,-1
265,pinion,1.0,0.5,1
266,altar,0.25,0.5,-1
267,accretions,0.5,0.3333333333333333,1
268,terrific,1.0,0.3333333333333333,1
269,discern,0.16666666666666666,0.5,-1
270,untamed,1.0,0.3333333333333333,1
271,ceilings,1.0,0.5,1
272,foxhounds,1.0,0.5,1
273,recollected,0.07142857142857142,0.25,-1
274,moderate,0.07692307692307693,0.3333333333333333,-1
275,slapped,0.25,1.0,-1
276,spanning,1.0,0.5,1
277,sympathised,1.0,0.041666666666666664,1
278,loosened,0.3333333333333333,0.5,-1
279,luncheon,0.25,0.5,-1
280,admiral,0.014285714285714285,0.3333333333333333,-1
281,stare,0.06666666666666667,1.0,-1
282,fade,0.3333333333333333,1.0,-1
283,adamant,1.0,0.3333333333333333,1
284,cotton,0.16666666666666666,0.5,-1
285,sought,0.03333333333333333,1.0,-1
286,sagaciously,1.0,0.2,1
287,youngsters,1.0,0.5,1
288,medley,1.0,0.5,1
289,corrective,1.0,0.3333333333333333,1
290,art,0.09090909090909091,1.0,-1
291,greater,0.012195121951219513,0.5,-1
292,instrumental,0.5,0.25,1
293,disposing,0.5,0.3333333333333333,1
294,rupture,0.2,0.5,-1
295,madame,0.3333333333333333,0.5,-1
296,laughter,0.04,0.5,-1
297,poker,0.09090909090909091,0.5,-1
298,claim,0.03333333333333333,1.0,-1
299,gracious,0.125,0.5,-1
300,massed,0.25,1.0,-1
301,gardener,0.16666666666666666,0.3333333333333333,-1
302,symptom,0.16666666666666666,0.5,-1
303,pall,0.25,1.0,-1
304,discontents,0.5,0.3333333333333333,1
305,whereas,0.16666666666666666,0.5,-1
306,speck,0.25,1.0,-1
307,mary,0.006896551724137931,0.5,-1
308,occupied,0.02702702702702703,0.3333333333333333,-1
309,increasing,0.05555555555555555,0.3333333333333333,-1
310,contentment,0.16666666666666666,0.3333333333333333,-1
311,tremour,1.0,0.16666666666666666,1
312,attached,0.020833333333333332,0.5,-1
313,ignominies,1.0,0.125,1
314,trace,0.1111111111111111,1.0,-1
315,soften,0.1,0.5,-1
316,fairness,1.0,0.5,1
317,luxuriated,1.0,0.1,1
318,silly,0.045454545454545456,0.5,-1
319,domed,0.25,1.0,-1
320,camilla,0.5,0.3333333333333333,1
321,disqualifications,1.0,0.024390243902439025,1
322,scapegoats,1.0,0.5,1
323,thundered,0.3333333333333333,0.5,-1
324,exteriors,1.0,0.25,1
325,jilting,1.0,0.08333333333333333,1
326,cared,0.05,1.0,-1
327,bias,0.2,0.5,-1
328,martins,0.07692307692307693,0.5,-1
329,trampers,1.0,0.07142857142857142,1
330,silliness,0.5,0.3333333333333333,1
331,aladdin,1.0,0.3333333333333333,1
332,hospitals,1.0,0.3333333333333333,1
333,happily,0.03225806451612903,0.3333333333333333,-1
334,excepting,0.041666666666666664,0.3333333333333333,-1
335,skelter,0.25,0.5,-1
336,growing,0.02127659574468085,0.5,-1
337,gait,0.5,1.0,-1
338,steepest,1.0,0.5,1
339,perseverance,0.125,0.25,-1
340,differing,0.5,0.3333333333333333,1
341,walruses,1.0,0.3333333333333333,1
342,justifying,1.0,0.25,1
343,hopes,0.0196078431372549,1.0,-1
344,partly,0.06666666666666667,0.5,-1
345,sob,0.25,1.0,-1
346,treaty,1.0,0.5,1
347,fervid,1.0,0.5,1
348,sufferable,1.0,0.3333333333333333,1
349,trots,0.5,1.0,-1
350,intimation,0.3333333333333333,0.25,1
351,cries,0.05263157894736842,1.0,-1
352,cockade,1.0,0.5,1
353,express,0.022727272727272728,0.5,-1
354,triumphed,0.125,0.5,-1
355,literally,1.0,0.25,1
356,wittier,0.5,0.125,1
357,forestalling,1.0,0.3333333333333333,1
358,time,0.001176470588235294,1.0,-1
359,thinned,0.25,1.0,-1
360,shout,0.2,1.0,-1
361,trays,0.16666666666666666,1.0,-1
362,connected,0.041666666666666664,0.3333333333333333,-1
363,circular,0.5,0.3333333333333333,1
364,swooping,1.0,0.5,1
365,scrutiny,1.0,0.3333333333333333,1
366,poorer,1.0,0.5,1
367,dislocated,1.0,0.25,1
368,agreeableness,0.5,0.25,1
369,fireplace,1.0,0.3333333333333333,1
370,week,0.009708737864077669,1.0,-1
371,cheerlessness,1.0,0.3333333333333333,1
372,slides,0.3333333333333333,1.0,-1
373,tinted,0.2,0.5,-1
374,present,0.003968253968253968,0.5,-1
375,longstaple,0.125,0.0625,1
376,mohrs,1.0,0.125,1
377,somehow,0.03225806451612903,0.5,-1
378,hypocrisy,1.0,0.25,1
379,show,0.038461538461538464,1.0,-1
380,leather,0.08333333333333333,0.5,-1
381,emotion,0.018518518518518517,0.3333333333333333,-1
382,connoisseurship,1.0,0.25,1
383,deter,1.0,0.5,1
384,equip,1.0,0.5,1
385,confounded,0.5,0.3333333333333333,1
386,matches,0.1111111111111111,0.5,-1
387,tuesday,0.04,0.5,-1
388,shrewd,0.3333333333333333,1.0,-1
389,steal,0.3333333333333333,1.0,-1
390,overlooks,0.5,0.3333333333333333,1
391,authentic,1.0,0.3333333333333333,1
392,vice,0.5,1.0,-1
393,precaution,0.2,0.3333333333333333,-1
394,search,0.125,1.0,-1
395,put,0.004672897196261682,1.0,-1
396,removing,0.07142857142857142,0.3333333333333333,-1
397,wood,0.034482758620689655,1.0,-1
398,patter,0.25,0.5,-1
399,brains,0.3333333333333333,1.0,-1
400,disencumbered,1.0,0.16666666666666666,1
401,inconsiderately,0.5,0.14285714285714285,1
402,rayley,0.0625,0.5,-1
403,soaring,1.0,0.5,1
404,reflected,0.05555555555555555,0.3333333333333333,-1
405,suitable,0.1,0.3333333333333333,-1
406,arm,0.011764705882352941,1.0,-1
407,insinuations,0.3333333333333333,0.2,1
408,tyrannic,1.0,0.25,1
409,softer,0.25,0.5,-1
410,penny,0.1111111111111111,0.5,-1
411,hugely,1.0,0.5,1
412,illuminate,1.0,0.25,1
413,animated,0.05555555555555555,0.25,-1
414,passions,0.2,0.5,-1
415,become,0.011363636363636364,0.5,-1
416,giggled,1.0,0.5,1
417,foolishly,0.25,0.3333333333333333,-1
418,coachman,0.16666666666666666,0.5,-1
419,flying,0.0625,0.5,-1
420,tables,0.029411764705882353,0.5,-1
421,applications,0.14285714285714285,0.25,-1
422,ordained,0.3333333333333333,0.5,-1
423,intellectual,0.3333333333333333,0.2,1
424,spaces,0.14285714285714285,0.5,-1
425,forbearance,0.07142857142857142,0.3333333333333333,-1
426,genders,1.0,0.5,1
427,rheumaticky,1.0,0.2,1
428,unmoved,1.0,0.5,1
429,survey,0.25,0.5,-1
430,denotes,1.0,0.5,1
431,alteration,0.05263157894736842,0.25,-1
432,worshipped,0.3333333333333333,0.5,-1
433,sophocles,1.0,0.3333333333333333,1
434,elliott,0.25,0.3333333333333333,-1
435,curse,0.5,1.0,-1
436,ants,0.2,1.0,-1
437,anew,0.2,0.5,-1
438,fragility,1.0,0.25,1
439,amused,0.03225806451612903,0.5,-1
440,served,0.1111111111111111,1.0,-1
441,panniers,0.5,0.16666666666666666,1
442,perpetual,0.058823529411764705,0.25,-1
443,refined,0.25,0.5,-1
444,fogies,0.5,0.3333333333333333,1
445,weasel,1.0,0.5,1
446,wives,0.09090909090909091,1.0,-1
447,knee,0.0625,1.0,-1
448,offer,0.02127659574468085,0.5,-1
449,conducted,0.2,0.3333333333333333,-1
450,shag,0.3333333333333333,1.0,-1
451,cabs,0.5,1.0,-1
452,epithets,1.0,0.3333333333333333,1
453,welter,0.25,0.5,-1
454,tack,0.3333333333333333,1.0,-1
455,essentially,1.0,0.25,1
456,speedily,0.07692307692307693,0.3333333333333333,-1
457,awestruck,1.0,0.5,1
458,noseless,1.0,0.3333333333333333,1
459,slightly,0.03125,0.5,-1
460,elegantly,0.3333333333333333,0.25,1
461,affection,0.0070921985815602835,0.3333333333333333,-1
462,wanted,0.004651162790697674,0.5,-1
463,interminably,1.0,0.2,1
464,pressed,0.024390243902439025,1.0,-1
465,scrannel,1.0,0.3333333333333333,1
466,chanted,1.0,0.5,1
467,bitten,0.14285714285714285,0.5,-1
468,fripperies,1.0,0.14285714285714285,1
469,sights,0.16666666666666666,1.0,-1
470,tyrannical,0.3333333333333333,0.25,1
471,ambles,1.0,0.5,1
472,song,0.02702702702702703,1.0,-1
473,created,0.125,0.3333333333333333,-1
474,professionally,1.0,0.2,1
475,spreading,0.06666666666666667,0.5,-1
476,vividly,1.0,0.3333333333333333,1
477,blacker,1.0,0.5,1
478,clotted,1.0,0.5,1
479,conclave,1.0,0.5,1
480,draperies,0.2,0.3333333333333333,-1
481,associated,1.0,0.2,1
482,don,0.015873015873015872,1.0,-1
483,forgetting,0.09090909090909091,0.3333333333333333,-1
484,topics,0.2,0.5,-1
485,mutterings,1.0,0.3333333333333333,1
486,channels,1.0,0.5,1
487,till,0.0038461538461538464,1.0,-1
488,only,0.0009505703422053232,0.5,-1
489,nicety,0.25,0.3333333333333333,-1
490,exhibitions,1.0,0.25,1
491,palmer,0.012987012987012988,0.5,-1
492,vacate,1.0,0.5,1
493,chaperon,1.0,0.3333333333333333,1
494,whiled,1.0,0.125,1
495,milmans,1.0,0.07692307692307693,1
496,downs,0.16666666666666666,1.0,-1
497,apart,0.05,0.5,-1
498,virgin,1.0,0.5,1
499,spray,0.08333333333333333,1.0,-1
500,resumed,0.09090909090909091,0.5,-1
501,using,0.16666666666666666,0.5,-1
502,provided,0.05555555555555555,0.3333333333333333,-1
503,slice,0.125,1.0,-1
504,traversed,0.3333333333333333,0.5,-1
505,foam,0.1111111111111111,1.0,-1
506,intricately,1.0,0.25,1
507,executor,1.0,0.25,1
508,dissented,1.0,0.3333333333333333,1
509,undischarged,1.0,0.2,1
510,contentedly,1.0,0.25,1
511,searched,0.16666666666666666,1.0,-1
512,person,0.004524886877828055,0.5,-1
513,barouches,1.0,0.3333333333333333,1
514,splinter,1.0,0.5,1
515,muscular,0.5,0.3333333333333333,1
516,tomatoes,1.0,0.3333333333333333,1
517,breathings,1.0,0.5,1
518,avowal,0.5,0.3333333333333333,1
519,extinguished,0.2,0.3333333333333333,-1
520,pities,0.3333333333333333,0.5,-1
521,diverting,0.5,0.3333333333333333,1
522,throat,0.038461538461538464,1.0,-1
523,exalt,1.0,0.5,1
524,objections,0.08333333333333333,0.3333333333333333,-1
525,unoriented,1.0,0.25,1
526,doves,0.14285714285714285,1.0,-1
527,conjecture,0.08333333333333333,0.3333333333333333,-1
528,consumed,0.3333333333333333,0.5,-1
529,obsessed,1.0,0.5,1
530,oldest,0.25,0.5,-1
531,offended,0.0625,0.3333333333333333,-1
532,survive,0.3333333333333333,0.5,-1
533,impulse,0.07692307692307693,0.5,-1
534,theodore,1.0,0.3333333333333333,1
535,restraint,0.16666666666666666,0.5,-1
536,food,0.08333333333333333,1.0,-1
537,comings,1.0,0.5,1
538,mattress,0.25,0.5,-1
539,exclude,1.0,0.5,1
540,denoting,1.0,0.3333333333333333,1
541,breakfast,0.015625,0.5,-1
542,foreseeing,0.2,0.3333333333333333,-1
543,recollect,0.02631578947368421,0.3333333333333333,-1
544,wise,0.05555555555555555,1.0,-1
545,slackened,0.25,0.5,-1
546,packages,1.0,0.3333333333333333,1
547,honours,0.1111111111111111,0.5,-1
548,myriad,0.2,0.3333333333333333,-1
549,unbury,1.0,0.3333333333333333,1
550,despising,1.0,0.3333333333333333,1
551,eased,0.5,1.0,-1
552,pinching,0.2,0.5,-1
553,dared,0.03225806451612903,1.0,-1
554,sauntered,0.5,0.3333333333333333,1
555,dropt,0.1111111111111111,1.0,-1
556,enchanting,1.0,0.3333333333333333,1
557,caro,0.3333333333333333,0.5,-1
558,players,0.3333333333333333,0.5,-1
559,then,0.0011876484560570072,1.0,-1
560,supposes,0.5,0.3333333333333333,1
561,matting,0.3333333333333333,0.5,-1
562,render,0.2,0.5,-1
563,duodecimo,1.0,0.25,1
564,unmirthful,1.0,0.3333333333333333,1
565,disturbance,0.5,0.3333333333333333,1
566,rendered,0.047619047619047616,0.5,-1
567,legacies,1.0,0.3333333333333333,1
568,kellynch,0.0136986301369863,0.06666666666666667,-1
569,uncounted,1.0,0.3333333333333333,1
570,extricated,1.0,0.25,1
571,presumption,0.14285714285714285,0.3333333333333333,-1
572,despondent,1.0,0.3333333333333333,1
573,breasted,1.0,0.5,1
574,lisped,1.0,0.5,1
575,advantages,0.047619047619047616,0.25,-1
576,unquenchable,1.0,0.25,1
577,representative,0.5,0.2,1
578,simultaneously,0.25,0.16666666666666666,1
579,grand,0.1,1.0,-1
580,rickmansworth,1.0,0.07692307692307693,1
581,miseries,0.5,0.3333333333333333,1
582,november,0.05263157894736842,0.3333333333333333,-1
583,water,0.010309278350515464,0.5,-1
584,undivided,1.0,0.25,1
585,crowding,1.0,0.5,1
586,boeuf,0.2,0.3333333333333333,-1
587,narrowness,1.0,0.3333333333333333,1
588,obtruding,1.0,0.07142857142857142,1
589,cricket,0.08333333333333333,0.5,-1
590,outline,0.2,0.5,-1
591,dumb,0.16666666666666666,1.0,-1
592,brooches,1.0,0.5,1
593,glancing,0.08333333333333333,0.5,-1
594,vain,0.017543859649122806,1.0,-1
595,infallibly,0.5,0.2,1
596,ascetic,1.0,0.3333333333333333,1
597,rubs,0.5,1.0,-1
598,aim,0.3333333333333333,1.0,-1
599,straightness,1.0,0.5,1
600,rights,0.06666666666666667,1.0,-1
601,argue,0.25,0.5,-1
602,screw,0.3333333333333333,1.0,-1
603,suppleness,1.0,0.3333333333333333,1
604,politicians,1.0,0.25,1
605,without,0.001557632398753894,0.5,-1
606,elevation,0.3333333333333333,0.25,1
607,oddest,0.2,0.5,-1
608,description,0.038461538461538464,0.3333333333333333,-1
609,supportable,1.0,0.25,1
610,remedied,1.0,0.3333333333333333,1
611,memento,1.0,0.3333333333333333,1
612,barn,0.5,1.0,-1
613,stevenson,1.0,0.3333333333333333,1
614,check,0.09090909090909091,1.0,-1
615,bewitched,1.0,0.5,1
616,owned,0.125,1.0,-1
617,laughton,1.0,0.5,1
618,publicity,0.3333333333333333,0.25,1
619,sociable,1.0,0.3333333333333333,1
620,lagging,0.16666666666666666,0.5,-1
621,unlimited,0.5,0.25,1
622,saving,0.2,0.5,-1
623,wearying,1.0,0.3333333333333333,1
624,arrange,0.14285714285714285,0.5,-1
625,hesitates,0.5,0.3333333333333333,1
626,footing,0.1111111111111111,0.5,-1
627,proving,0.25,0.5,-1
628,mix,0.1,1.0,-1
629,waistcoat,0.08333333333333333,0.5,-1
630,occasion,0.013333333333333334,0.3333333333333333,-1
631,mariners,1.0,0.3333333333333333,1
632,batteries,1.0,0.3333333333333333,1
633,thickening,1.0,0.3333333333333333,1
634,snigger,1.0,0.5,1
635,guide,0.1111111111111111,1.0,-1
636,halt,0.5,1.0,-1
637,black,0.014084507042253521,1.0,-1
638,reckless,1.0,0.5,1
639,policeman,0.5,0.3333333333333333,1
640,handkerchiefs,0.16666666666666666,0.3333333333333333,-1
641,arab,1.0,0.5,1
642,nash,0.07692307692307693,1.0,-1
643,revealed,0.1,0.5,-1
644,puff,0.25,1.0,-1
645,disagreed,1.0,0.3333333333333333,1
646,entrapped,1.0,0.5,1
647,succeeding,0.06666666666666667,0.3333333333333333,-1
648,interposition,1.0,0.2,1
649,chatter,0.2,0.5,-1
650,nuts,0.2,1.0,-1
651,tremulous,0.2,0.3333333333333333,-1
652,added,0.008333333333333333,0.5,-1
653,misfortunes,0.5,0.3333333333333333,1
654,putting,0.02,0.5,-1
655,tumult,0.25,0.5,-1
656,brooms,0.1,1.0,-1
657,apologise,0.5,0.07142857142857142,1
658,attendance,0.09090909090909091,0.3333333333333333,-1
659,colloquy,0.5,0.3333333333333333,1
660,fires,0.16666666666666666,0.5,-1
661,unwillingly,0.2,0.25,-1
662,protect,0.14285714285714285,0.5,-1
663,obey,1.0,0.5,1
664,shop,0.022727272727272728,1.0,-1
665,baronetage,0.5,0.25,1
666,commissionaire,1.0,0.25,1
667,forbearing,1.0,0.3333333333333333,1
668,gowns,0.25,1.0,-1
669,popping,1.0,0.5,1
670,shorter,1.0,0.5,1
671,territory,0.16666666666666666,0.25,-1
672,smashed,0.3333333333333333,1.0,-1
673,carelessness,0.16666666666666666,0.3333333333333333,-1
674,barrenness,1.0,0.25,1
675,visiting,0.07142857142857142,0.3333333333333333,-1
676,isabella,0.014492753623188406,0.25,-1
677,prevalent,1.0,0.3333333333333333,1
678,popular,0.5,0.3333333333333333,1
679,stooped,0.3333333333333333,1.0,-1
680,chirp,0.5,1.0,-1
681,belgian,1.0,0.5,1
682,sanctuary,0.5,0.25,1
683,retrenchment,1.0,0.3333333333333333,1
684,realised,0.16666666666666666,0.3333333333333333,-1
685,perfections,0.5,0.25,1
686,mounds,0.5,1.0,-1
687,leapt,0.2,1.0,-1
688,fashionable,0.14285714285714285,0.25,-1
689,featureless,0.5,0.3333333333333333,1
690,serpent,1.0,0.5,1
691,stood,0.008264462809917356,1.0,-1
692,uninformed,1.0,0.3333333333333333,1
693,being,0.0011534025374855825,0.5,-1
694,giddingses,1.0,0.125,1
695,joyful,0.2,0.5,-1
696,strolling,0.25,0.5,-1
697,rouge,0.5,1.0,-1
698,abstained,1.0,0.5,1
699,skins,0.1111111111111111,1.0,-1
700,immutable,1.0,0.25,1
701,cobham,1.0,0.09090909090909091,1
702,exhale,1.0,0.5,1
703,cambric,1.0,0.5,1
704,leaved,0.25,0.5,-1
705,giving,0.008695652173913044,0.5,-1
706,emptied,1.0,0.5,1
707,unsettle,1.0,0.3333333333333333,1
708,ejaculation,0.5,0.2,1
709,slighter,1.0,0.5,1
710,assent,0.14285714285714285,0.5,-1
711,mound,0.25,1.0,-1
712,squeak,0.16666666666666666,1.0,-1
